Age,Gender,Nationality,Living Status,Home Town,Relationship Status,Faculty,Education Level,Years of Study,Completed Credit Hours,CGPA,Number of Subjects Failed,SPM Result (A),SPM Result (B),SPM Result (C),Scholarship,PTPTN,Reason Study at Multimedia University,Lecture Class Capacity,Tutorial Class Capacity,Skipping Class,Classroom Facilities,Campus Environment,Additional Course,Family Size,Parent's Education Level.Father,Parent's Education Level.Mother,Father's Occupation,Mother's Occupation,Financial Difficulties,Financial Support,Study Behavior,Study Time,Extra Curricular Activities,Part-time Job,Commute Time,Gaming,Alcohol Consumption,I have enough free time after class,Social Interaction,I hang out with friends
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCI,Foundation,Less than 1,Less than 40,Very Good,0,11,0,0,No,Yes,University reputation,Large,Large,None,Moderate,Poor,No,MT3,Higher,Higher,Self-employed,Finance and banking,No,Yes,Alone,2 - 5,No,No,Less than 10,Non-gamer,Less,2,3,1
18 - 20,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,2,40 - 70,Good,0,5,3,0,No,Yes,University reputation,Medium,Medium,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Healthcare,Unemployed,No,Yes,Alone,Less than 2,No,Yes,30 - 60,Non-gamer,Less,4,2,1
18 - 20,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,1,Less than 40,Very Good,0,9,2,0,No,Yes,Course preference,Medium,Large,Less,Moderate,Moderate,No,MT3,Higher,Higher,private sector,Civil servant,No,Yes,Group,2 - 5,Yes,No,10 - 30,Heavy,Less,2,3,1
18 - 20,Female,Malaysian,Family,Urban,Yes,FET,Foundation,Less than 1,71 - 100,Good,0,5,4,1,No,Yes,Course preference,Medium,Large,None,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Group,2 - 5,Yes,No,30 - 60,Moderate,Less,2,2,2
18 - 20,Female,Malaysian,Family,Rural,No,FIST,Foundation,Less than 1,Less than 40,Very Good,0,3,3,3,No,Yes,Course preference,Medium,Small,None,Moderate,Moderate,No,MT3,Primary,Secondary,Self-employed,Unemployed,No,Yes,Group,5 - 8,Yes,No,30 - 60,Non-gamer,Non-drinker,5,3,3
18 - 20,Female,Malaysian,Family,Urban,Yes,FCI,Bachelor's,1,Less than 40,Very Good,0,3,3,3,No,Yes,Close to home,Medium,Medium,None,Moderate,Poor,No,MT3,Higher,Higher,Self-employed,Unemployed,No,Yes,Alone,2 - 5,Yes,No,30 - 60,Light,Non-drinker,2,2,2
18 - 20,Male,Malaysian,Friend or roommate,Urban,Yes,FCI,Bachelor's,Less than 1,Less than 40,Very Good,1 - 2,1,4,2,No,Yes,University reputation,Medium,Medium,None,Moderate,Poor,No,MT3,Secondary,Secondary,Pass away,Healthcare,Yes,Yes,Alone,2 - 5,Yes,No,Less than 10,Light,Non-drinker,1,2,2
18 - 20,Male,Malaysian,Family,Urban,No,FIST,Foundation,1,71 - 100,Very Good,0,0,0,0,No,No,Close to home,Large,Medium,None,Moderate,Good,No,MT3,Higher,Higher,IT,House wife,No,Yes,Group,2 - 5,Yes,No,10 - 30,Heavy,Non-drinker,3,3,4
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOM,Bachelor's,4,71 - 100,Good,1 - 2,2,3,1,Yes,No,Close to home,Medium,Medium,None,Moderate,Moderate,No,MT3,Higher,Higher,Engineering ,Civil servant,Yes,No,Group,2 - 5,No,No,10 - 30,Non-gamer,Non-drinker,3,4,4
21 - 23,Male,Malaysian,Friend or roommate,Rural,Yes,FIST,Bachelor's,2,More than 100,Very Good,0,5,4,3,Yes,Yes,Course preference,Medium,Medium,None,Moderate,Good,No,MT3,Primary,Secondary,Manufacturing,Consumer packaged goods distributor,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Moderate,Non-drinker,4,5,5
21 - 23,Male,Malaysian,Friend or roommate,Urban,Yes,FCI,Bachelor's,3,71 - 100,Good,0,6,3,0,No,Yes,Course preference,Medium,Large,Less,Good,Moderate,Yes,MT3,Secondary,Higher,Passed Away,Self-employed,Yes,Yes,Alone,2 - 5,Yes,Yes,Less than 10,Light,Non-drinker,4,3,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FOB,Bachelor's,3,More than 100,Good,0,4,5,0,Yes,No,Course preference,Small,Medium,Less,Good,Good,No,MT3,Higher,Higher,Engineer,Teacher,No,Yes,Group,Less than 2,Yes,No,Less than 10,Moderate,Non-drinker,4,3,3
21 - 23,Male,Malaysian,Friend or roommate,Rural,No,FIST,Bachelor's,4,71 - 100,Very Good,0,9,1,0,Yes,Yes,University reputation,Medium,Medium,Less,Moderate,Poor,Yes,MT3,Primary,Primary,Self-employed,Unemployed,No,Yes,Alone,Less than 2,Yes,Yes,Less than 10,Moderate,Less,3,1,2
21 - 23,Female,Malaysian,Family,Urban,Yes,FIST,Diploma,4,71 - 100,Low,3 - 4,0,5,2,No,No,Close to home,Medium,Medium,Sometimes,Moderate,Good,No,MT3,Higher,Higher,Civil servant,Unemployed,No,Yes,Alone,Less than 2,No,No,10 - 30,Moderate,Non-drinker,4,3,2
21 - 23,Male,Malaysian,Family,Urban,Yes,FIST,Bachelor's,4,More than 100,Average,0,1,5,2,No,Yes,Course preference,Medium,Medium,Often,Moderate,Moderate,No,MT3,Secondary,Primary,Self-employed,Unemployed,Yes,No,Alone,Less than 2,Yes,No,Less than 10,Light,Sometimes,3,5,5
21 - 23,Male,Malaysian,Friend or roommate,Rural,No,FIST,Bachelor's,4,More than 100,Very Good,0,3,4,3,Yes,Yes,Close to home,Large,Large,Less,Moderate,Moderate,No,MT3,Early,Early,Self-employed,Unemployed,No,No,Alone,Less than 2,No,No,Less than 10,Moderate,Non-drinker,5,3,3
21 - 23,Female,Malaysian,Family,Urban,No,FCM,Diploma,4,40 - 70,Low,More than 4,0,1,5,No,Yes,Course preference,Medium,Medium,Sometimes,Moderate,Good,No,MT3,Higher,Higher,Unemployed,Finance and banking,Yes,Yes,Alone,2 - 5,Yes,No,Less than 10,Moderate,Less,3,2,1
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FIST,Bachelor's,1,71 - 100,Good,0,3,5,0,Yes,Yes,Relative's recommendation,Medium,Small,Less,Good,Good,No,MT3,Primary,Secondary,Self-employed,Sales girl,No,Yes,Alone,5 - 8,Yes,No,Less than 10,Light,Non-drinker,2,3,3
21 - 23,Male,Malaysian,Alone,Urban,No,FCM,Bachelor's,2,40 - 70,Good,1 - 2,0,6,3,Yes,Yes,Course preference,Small,Medium,None,Moderate,Good,Yes,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Group,5 - 8,Yes,No,10 - 30,Light,Non-drinker,2,3,2
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FIST,Bachelor's,3,71 - 100,Very Good,0,7,3,0,Yes,Yes,Course preference,Extra large,Large,Less,Moderate,Moderate,Yes,MT3,Secondary,Secondary,Civil servant,Unemployed,No,Yes,Alone,5 - 8,No,No,10 - 30,Light,Less,5,2,1
21 - 23,Male,Malaysian,Family,Urban,No,FIST,Bachelor's,1,40 - 70,Average,1 - 2,0,2,4,No,Yes,Close to home,Large,Medium,Less,Good,Good,No,LE3,Secondary,Secondary,Civil servant,Civil servant,No,Yes,Group,2 - 5,No,No,10 - 30,Heavy,Non-drinker,4,3,1
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,More than 4,More than 100,Average,0,1,2,2,Yes,Yes,Close to home,Large,Large,Sometimes,Moderate,Moderate,No,MT3,Primary,Secondary,Self-employed,Unemployed,No,No,Group,Less than 2,Yes,Yes,10 - 30,Non-gamer,Less,4,3,4
21 - 23,Male,Malaysian,Friend or roommate,Urban,Yes,FOE,Bachelor's,4,More than 100,Very Good,0,3,2,4,No,No,discount,Medium,Medium,Less,Good,Moderate,No,MT3,Higher,Higher,Unemployed,retired,No,Yes,Alone,Less than 2,No,No,Less than 10,Non-gamer,Non-drinker,2,3,4
21 - 23,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,2,71 - 100,Good,1 - 2,0,3,1,No,Yes,Close to home,Small,Small,None,Good,Moderate,No,MT3,Secondary,Secondary,Civil servant,Healthcare,No,No,Alone,2 - 5,Yes,No,10 - 30,Non-gamer,Non-drinker,2,4,3
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FIST,Foundation,Less than 1,Less than 40,Very Good,0,9,0,0,No,Yes,Course preference,Medium,Medium,None,Moderate,Moderate,No,MT3,Higher,Higher,Finance and banking,Civil servant,No,Yes,Alone,2 - 5,Yes,No,Less than 10,Non-gamer,Non-drinker,3,4,5
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FCM,Bachelor's,4,40 - 70,Very Good,0,3,3,3,No,Yes,Course preference,Medium,Small,Less,Moderate,Moderate,Yes,MT3,Secondary,Secondary,dead,Unemployed,No,Yes,Group,Less than 2,Yes,No,Less than 10,Light,Non-drinker,4,4,3
21 - 23,Male,Malaysian,Family,Urban,Yes,FAC,Bachelor's,Less than 1,Less than 40,Very Good,More than 4,0,0,0,No,Yes,Friend,Medium,Medium,Sometimes,Moderate,Good,No,MT3,Primary,Secondary,Self-employed,Self-employed,No,Yes,Alone,Less than 2,No,No,More than 60,Moderate,Less,5,2,3
21 - 23,Female,Malaysian,Family,Urban,No,FIST,Bachelor's,2,40 - 70,Good,1 - 2,2,2,2,No,No,Close to home,Medium,Large,Less,Moderate,Moderate,No,MT3,Primary,Higher,Self-employed,Finance and banking,No,No,Group,2 - 5,No,Yes,30 - 60,Moderate,Non-drinker,2,3,1
21 - 23,Male,Malaysian,Alone,Urban,No,FIST,Diploma,1,40 - 70,Low,1 - 2,0,0,0,No,No,Close to home,Medium,Small,Less,Good,Good,No,MT3,Higher,Higher,Civil servant,Civil servant,No,Yes,Alone,2 - 5,Yes,No,10 - 30,Moderate,Non-drinker,2,3,2
18 - 20,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,Less than 1,Less than 40,Good,0,8,1,0,No,Yes,Close to home,Medium,Medium,None,Good,Good,No,MT3,Secondary,Secondary,Unemployed,Self-employed,No,Yes,Alone,2 - 5,No,No,10 - 30,Non-gamer,Non-drinker,3,3,2
18 - 20,Male,Malaysian,Family,Rural,No,FIST,Bachelor's,3,Less than 40,Very Good,0,9,0,0,Yes,No,Course preference,Large,Medium,Less,Good,Moderate,Yes,MT3,Secondary,Secondary,Self-employed,Civil servant,Yes,No,Alone,Less than 2,Yes,Yes,10 - 30,Light,Non-drinker,1,2,2
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FOM,Foundation,Less than 1,Less than 40,Good,0,0,0,0,No,Yes,Close to home,Medium,Medium,Less,Moderate,Moderate,No,LE3,Secondary,Primary,Self-employed,Healthcare,No,No,Alone,Less than 2,Yes,No,10 - 30,Moderate,Non-drinker,3,4,2
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Bachelor's,3,71 - 100,Good,0,2,4,3,No,Yes,Close to home,Medium,Medium,Less,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Finance and banking,No,Yes,Alone,2 - 5,No,No,10 - 30,Non-gamer,Non-drinker,3,3,3
21 - 23,Male,Malaysian,Family,Urban,Yes,FOM,Bachelor's,2,40 - 70,Average,1 - 2,1,4,4,No,No,Course preference,Medium,Medium,Sometimes,Moderate,Good,No,MT3,Higher,Higher,Self-employed,Unemployed,Yes,Yes,Alone,2 - 5,Yes,No,Less than 10,Light,Non-drinker,4,1,1
21 - 23,Female,Malaysian,Family,Urban,Yes,FOB,Bachelor's,4,71 - 100,Good,0,4,4,2,No,Yes,Close to home,Small,Small,Less,Moderate,Moderate,No,MT3,Primary,Primary,Healthcare,Unemployed,Yes,Yes,Alone,2 - 5,No,Yes,10 - 30,Light,Less,2,2,2
18 - 20,Female,Malaysian,Family,Rural,Yes,FOB,Bachelor's,2,71 - 100,Very Good,0,3,3,2,Yes,Yes,Close to home,Small,Medium,Less,Moderate,Good,No,MT3,Higher,Higher,Finance and banking,Unemployed,No,No,Group,2 - 5,Yes,Yes,10 - 30,Non-gamer,Non-drinker,5,4,5
18 - 20,Female,Malaysian,Family,Urban,Yes,FOM,Diploma,2,Less than 40,Good,1 - 2,3,3,2,No,No,Close to home,Medium,Small,Less,Good,Good,No,MT3,Higher,Secondary,Self-employed,Self-employed,No,No,Alone,2 - 5,Yes,Yes,10 - 30,Non-gamer,Non-drinker,2,4,2
21 - 23,Male,Malaysian,Family,Urban,Yes,FOB,Bachelor's,2,40 - 70,Average,0,1,7,0,No,No,University reputation,Medium,Medium,Sometimes,Moderate,Moderate,No,MT3,Higher,Higher,Military,Finance and banking,No,Yes,Alone,2 - 5,No,No,10 - 30,Light,Non-drinker,3,4,5
18 - 20,Male,Malaysian,Family,Rural,No,FCI,Diploma,2,71 - 100,Good,0,2,2,3,No,No,Close to home,Small,Medium,Less,Moderate,Good,No,LE3,Higher,Higher,Engineer,Finance and banking,No,No,Alone,2 - 5,Yes,No,10 - 30,Moderate,Non-drinker,1,5,5
18 - 20,Male,Malaysian,Friend or roommate,Rural,No,FCM,Diploma,2,71 - 100,Good,0,2,3,1,No,Yes,Course preference,Medium,Medium,None,Good,Good,No,MT3,Secondary,Secondary,Self-employed,Finance and banking,No,Yes,Alone,Less than 2,No,No,30 - 60,Moderate,Sometimes,2,2,4
21 - 23,Female,Malaysian,Friend or roommate,Rural,No,FCM,Bachelor's,Less than 1,Less than 40,Very Good,0,7,3,0,No,No,University reputation,Large,Medium,None,Good,Poor,No,MT3,Higher,Higher,Civil servant,Education,No,No,Alone,Less than 2,No,No,Less than 10,Moderate,Sometimes,2,2,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,More than 4,71 - 100,Average,1 - 2,3,4,4,No,Yes,Idk,Small,Small,Less,Good,Good,Yes,MT3,Higher,Higher,Education,Education,No,No,Group,Less than 2,No,No,More than 60,Heavy,Non-drinker,5,4,4
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,2,71 - 100,Very Good,0,5,3,1,No,No,Course preference,Large,Medium,Less,Moderate,Moderate,No,LE3,Secondary,Secondary,sales,Unemployed,No,No,Alone,Less than 2,No,No,10 - 30,Non-gamer,Sometimes,3,2,3
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FCM,Bachelor's,2,More than 100,Good,0,4,3,2,No,Yes,Course preference,Medium,Large,None,Moderate,Moderate,No,MT3,Higher,Higher,Self-employed,Unemployed,Yes,Yes,Group,Less than 2,No,No,10 - 30,Heavy,Non-drinker,3,3,1
18 - 20,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Bachelor's,Less than 1,Less than 40,Good,0,1,2,3,No,No,Course preference,Medium,Medium,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Alone,Less than 2,No,No,Less than 10,Moderate,Non-drinker,3,3,3
18 - 20,Female,Malaysian,Family,Urban,No,FOB,Bachelor's,1,40 - 70,Very Good,0,1,1,2,No,Yes,Close to home,Medium,Medium,Less,Moderate,Moderate,No,LE3,Higher,Higher,Private employer ,Accountant ,Yes,Yes,Group,2 - 5,No,No,30 - 60,Non-gamer,Non-drinker,2,3,1
18 - 20,Male,Malaysian,Family,Urban,No,FCI,Diploma,1,71 - 100,Very Good,0,2,5,2,No,Yes,Course preference,Medium,Medium,None,Good,Good,No,MT3,Secondary,Primary,Self-employed,Healthcare,Yes,Yes,Group,Less than 2,No,Yes,10 - 30,Moderate,Non-drinker,4,3,4
21 - 23,Female,Malaysian,Friend or roommate,Rural,No,FOB,Bachelor's,3,71 - 100,Good,0,6,2,2,Yes,Yes,Close to home,Medium,Medium,Sometimes,Moderate,Moderate,No,MT3,Primary,Secondary,Self-employed,Unemployed,No,Yes,Alone,Less than 2,No,No,Less than 10,Non-gamer,Less,3,2,2
21 - 23,Male,Malaysian,Friend or roommate,Urban,Yes,FCI,Bachelor's,3,More than 100,Very Good,0,3,5,3,Yes,No,University reputation,Medium,Medium,Less,Moderate,Moderate,No,MT3,Higher,Secondary,Finance and banking,Self-employed,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Moderate,Non-drinker,4,3,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FOB,Bachelor's,Less than 1,40 - 70,Good,0,3,5,1,No,Yes,Course preference,Large,Large,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,No,Alone,Less than 2,No,No,Less than 10,Moderate,Non-drinker,3,3,3
21 - 23,Female,Malaysian,Family,Urban,No,FOM,Bachelor's,3,71 - 100,Very Good,0,0,3,3,No,No,Course preference,Medium,Medium,None,Good,Good,No,MT3,Higher,Higher,IT specialist ,Unemployed,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Moderate,Less,5,3,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FOM,Bachelor's,1,Less than 40,Very Good,1 - 2,3,2,3,No,Yes,Course preference,Small,Medium,None,Moderate,Good,No,LE3,Secondary,Primary,technican,Unemployed,No,Yes,Alone,2 - 5,No,No,Less than 10,Light,Non-drinker,4,5,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,Less than 1,71 - 100,Good,0,1,2,5,No,Yes,Course preference,Large,Medium,None,Good,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Group,2 - 5,No,No,10 - 30,Moderate,Non-drinker,5,3,1
18 - 20,Male,Malaysian,Family,Urban,No,FCI,Diploma,2,71 - 100,Low,1 - 2,2,2,5,No,No,No where else offers the course at this price,Large,Medium,None,Good,Good,No,MT3,Higher,Higher,Finance and banking,Finance and banking,No,Yes,Alone,2 - 5,No,No,Less than 10,Heavy,Non-drinker,5,4,1
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FOB,Bachelor's,2,40 - 70,Very Good,0,7,2,0,Yes,Yes,Close to home,Medium,Medium,None,Moderate,Moderate,No,LE3,Primary,Primary,Self-employed,Unemployed,No,Yes,Alone,5 - 8,No,Yes,Less than 10,Non-gamer,Non-drinker,2,3,3
21 - 23,Male,Malaysian,Family,Urban,No,FCM,Diploma,2,71 - 100,Good,1 - 2,2,1,1,No,Yes,University reputation,Medium,Small,Less,Moderate,Poor,No,MT3,Secondary,Secondary,Self-employed,Unemployed,Yes,No,Group,2 - 5,Yes,No,More than 60,Heavy,Less,4,3,3
18 - 20,Male,Malaysian,Friend or roommate,Urban,Yes,FCI,Diploma,2,71 - 100,Very Good,0,5,4,1,Yes,No,Course preference,Large,Medium,Sometimes,Moderate,Good,No,MT3,Secondary,Secondary,Civil servant,Unemployed,No,Yes,Alone,Less than 2,No,No,10 - 30,Heavy,Non-drinker,5,1,2
18 - 20,Male,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,1,71 - 100,Low,1 - 2,1,2,1,No,No,Course preference,Medium,Medium,Less,Good,Good,No,MT3,Higher,Secondary,Finance and banking,Unemployed,No,Yes,Alone,Less than 2,No,No,Less than 10,Moderate,Non-drinker,5,3,2
21 - 23,Female,Malaysian,Friend or roommate,Rural,No,FOB,Bachelor's,3,71 - 100,Good,0,4,4,1,No,Yes,Close to home,Medium,Medium,Less,Poor,Poor,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Alone,Less than 2,Yes,No,Less than 10,Light,Non-drinker,4,4,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FCM,Bachelor's,2,71 - 100,Very Good,1 - 2,2,4,3,No,No,Course preference,Medium,Small,None,Good,Moderate,No,MT3,Higher,Higher,Manager,Healthcare,No,Yes,Alone,Less than 2,No,No,Less than 10,Non-gamer,Non-drinker,2,3,4
21 - 23,Male,Malaysian,Friend or roommate,Urban,Yes,FCI,Bachelor's,3,71 - 100,Good,0,7,3,0,No,Yes,friend's suggestion,Medium,Small,Less,Moderate,Moderate,No,MT3,Secondary,Secondary,employed,employed,No,Yes,Group,Less than 2,Yes,No,10 - 30,Heavy,Less,4,5,3
18 - 20,Male,Malaysian,Family,Urban,Yes,FCM,Bachelor's,2,40 - 70,Very Good,0,2,2,1,No,Yes,Course preference,Large,Large,None,Moderate,Moderate,No,MT3,Higher,Higher,Finance and banking,Quality Service,No,No,Group,2 - 5,Yes,No,Less than 10,Heavy,Non-drinker,4,4,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FIST,Bachelor's,1,Less than 40,Very Good,0,8,1,0,No,Yes,Course preference,Medium,Small,Less,Good,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,No,Group,Less than 2,Yes,Yes,10 - 30,Non-gamer,Less,2,3,3
18 - 20,Male,Malaysian,Family,Rural,No,FCI,Bachelor's,2,40 - 70,Good,0,8,0,1,No,No,Close to home,Large,Large,Less,Moderate,Moderate,Yes,MT3,Secondary,Secondary,Pilot ,Unemployed,No,Yes,Alone,5 - 8,Yes,Yes,10 - 30,Moderate,Non-drinker,4,2,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Bachelor's,2,40 - 70,Very Good,0,4,2,1,No,Yes,Course preference,Medium,Medium,Less,Moderate,Good,No,MT3,Higher,Higher,Self-employed,Finance and banking,No,Yes,Group,2 - 5,No,No,Less than 10,Non-gamer,Non-drinker,5,5,5
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Bachelor's,2,40 - 70,Very Good,0,4,2,1,Yes,Yes,Close to home,Large,Medium,None,Moderate,Moderate,No,MT3,Secondary,Primary,Technician ,Unemployed,No,Yes,Group,5 - 8,No,No,Less than 10,Non-gamer,Non-drinker,2,4,4
21 - 23,Female,Non-Malaysian,Family,Urban,No,FCI,Bachelor's,3,71 - 100,Good,1 - 2,0,0,0,No,No,Close to home,Medium,Medium,Less,Poor,Moderate,Yes,MT3,Higher,Higher,IT industry,Education,No,Yes,Group,2 - 5,Yes,No,10 - 30,Non-gamer,Non-drinker,2,4,5
18 - 20,Female,Non-Malaysian,Family,Urban,No,FCI,Bachelor's,3,More than 100,Very Good,0,0,0,0,No,No,Close to home,Medium,Small,None,Poor,Poor,Yes,MT3,Higher,Higher,engineer ,House Wife,No,Yes,Alone,5 - 8,Yes,No,Less than 10,Non-gamer,Non-drinker,4,4,3
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Diploma,2,71 - 100,Good,1 - 2,0,0,0,Yes,Yes,Course preference,Small,Small,None,Good,Good,Yes,MT3,Higher,Higher,Civil servant,Unemployed,Yes,Yes,Alone,2 - 5,Yes,Yes,Less than 10,Moderate,Non-drinker,5,2,1
21 - 23,Male,Malaysian,Alone,Urban,No,FIST,Bachelor's,1,71 - 100,Very Good,0,9,2,0,No,Yes,University reputation,Extra large,Medium,None,Moderate,Moderate,No,MT3,Secondary,Secondary,Civil servant,Self-employed,No,Yes,Group,Less than 2,No,No,Less than 10,Moderate,Non-drinker,5,1,1
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,2,71 - 100,Average,0,4,4,1,No,Yes,Course preference,Medium,Medium,None,Moderate,Moderate,No,MT3,Primary,Primary,Unemployed,Unemployed,Yes,Yes,Alone,Less than 2,Yes,No,Less than 10,Moderate,Less,4,3,5
18 - 20,Female,Malaysian,Family,Urban,No,FCM,Diploma,3,More than 100,Good,1 - 2,0,0,0,No,No,Course preference,Medium,Medium,None,Good,Good,No,MT3,Higher,Higher,Civil servant,Civil servant,Yes,Yes,Group,2 - 5,No,Yes,10 - 30,Moderate,Non-drinker,4,2,3
21 - 23,Female,Malaysian,Friend or roommate,Urban,No,FOB,Bachelor's,3,71 - 100,Good,0,2,1,1,No,Yes,Course preference,Medium,Small,Less,Good,Good,No,MT3,Secondary,Secondary,Civil servant,housewife,No,Yes,Alone,2 - 5,No,No,Less than 10,Moderate,Less,2,3,5
18 - 20,Male,Malaysian,Alone,Urban,No,FCI,Foundation,Less than 1,Less than 40,Very Good,0,5,4,2,No,No,University reputation,Medium,Medium,None,Good,Moderate,No,MT3,Higher,Higher,Civil servant,Civil servant,No,No,Alone,Less than 2,Yes,No,Less than 10,Light,Non-drinker,4,3,2
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FIST,Bachelor's,3,40 - 70,Very Good,0,3,3,4,No,Yes,Course preference,Large,Medium,None,Moderate,Good,No,MT3,Secondary,Secondary,Operator,Unemployed,Yes,No,Group,2 - 5,Yes,Yes,Less than 10,Moderate,Less,3,4,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,No,FOM,Bachelor's,1,40 - 70,Good,1 - 2,1,3,4,No,No,Course preference,Small,Medium,Less,Moderate,Good,No,LE3,Primary,Secondary,Self-employed,Retired,No,Yes,Alone,Less than 2,No,No,10 - 30,Heavy,Non-drinker,4,1,1
21 - 23,Male,Malaysian,Alone,Urban,Yes,FIST,Bachelor's,1,Less than 40,Good,0,0,4,4,No,Yes,Course preference,Medium,Medium,Less,Good,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,No,Group,2 - 5,No,No,Less than 10,Light,Non-drinker,3,3,1
21 - 23,Male,Malaysian,Family,Urban,No,FCI,Bachelor's,2,71 - 100,Very Good,0,7,2,0,Yes,Yes,Course preference,Medium,Medium,Less,Moderate,Moderate,No,LE3,Secondary,None,Civil servant,Unemployed,Yes,Yes,Alone,Less than 2,No,No,More than 60,Moderate,Less,3,4,4
18 - 20,Male,Malaysian,Family,Urban,No,FET,Diploma,3,40 - 70,Average,1 - 2,3,2,1,No,No,Close to home,Medium,Large,None,Moderate,Good,No,MT3,Secondary,Higher,Civil servant,Civil servant,No,No,Alone,2 - 5,Yes,No,10 - 30,Light,Non-drinker,2,4,2
21 - 23,Female,Malaysian,Friend or roommate,Urban,Yes,FOM,Diploma,2,71 - 100,Good,1 - 2,3,2,3,No,Yes,University reputation,Medium,Medium,Sometimes,Moderate,Moderate,No,MT3,Primary,Secondary,Self-employed,Finance and banking,No,Yes,Group,Less than 2,No,Yes,Less than 10,Moderate,Less,3,3,3
21 - 23,Male,Malaysian,Friend or roommate,Urban,Yes,FOB,Bachelor's,1,40 - 70,Average,1 - 2,5,2,2,No,Yes,Close to home,Large,Extra large,Less,Moderate,Good,No,MT3,Primary,Secondary,Self-employed,Unemployed,No,Yes,Group,Less than 2,Yes,No,10 - 30,Non-gamer,Less,4,3,5
21 - 23,Female,Non-Malaysian,Friend or roommate,Urban,No,FCM,Diploma,2,71 - 100,Very Good,0,0,0,0,No,No,Course preference,Medium,Small,Sometimes,Moderate,Moderate,No,MT3,Secondary,Secondary,Self-employed,Unemployed,No,Yes,Alone,2 - 5,No,No,10 - 30,Light,Less,5,5,5
18 - 20,Male,Malaysian,Friend or roommate,Rural,Yes,FOB,Diploma,2,40 - 70,Below Par,3 - 4,5,4,1,No,No,Course preference,Small,Small,Sometimes,Moderate,Good,No,MT3,Primary,Secondary,Self-employed,Finance and banking,No,No,Group,Less than 2,Yes,No,10 - 30,Moderate,Sometimes,3,5,5
18 - 20,Female,Malaysian,Friend or roommate,Urban,Yes,FOB,Diploma,1,40 - 70,Good,1 - 2,1,3,1,No,No,Close to home,Extra large,Large,Less,Moderate,Good,No,MT3,Secondary,Secondary,Self-employed,Self-employed,No,Yes,Group,2 - 5,Yes,No,Less than 10,Moderate,Non-drinker,4,3,3
18 - 20,Female,Malaysian,Friend or roommate,Urban,No,FCM,Diploma,1,Less than 40,Average,0,4,2,1,No,Yes,Course preference,Large,Medium,Less,Moderate,Good,No,MT3,Higher,Higher,Self-employed,Self-employed,Yes,Yes,Alone,Less than 2,Yes,No,Less than 10,Moderate,Non-drinker,3,3,3
